temperature,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24,hour_sin,hour_cos,dow_sin,dow_cos
24,0,13,1,1,0,31074.0,33978.0,39971.0,26524.0,28216.0,26446.0,24.0,23.0,31172.0,38894.0,42864.375,14445.932521595085,0.0,1.0,0.7818314824680298,0.6234898018587336
24,1,13,1,1,0,28464.0,31074.0,33978.0,25445.0,26577.0,25501.0,24.0,23.0,28876.0,34884.333333333336,42932.91666666666,14363.355787246055,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336
24,2,13,1,1,0,27090.0,28464.0,31074.0,24519.0,25192.0,24399.0,24.0,23.0,27263.33333333333,31135.5,43004.458333333336,14271.634408638727,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
24,3,13,1,1,0,26236.0,27090.0,28464.0,23642.0,24339.0,23654.0,24.0,23.0,26360.0,28766.0,43092.458333333336,14153.072003230374,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336
24,4,13,1,1,0,25754.0,26236.0,27090.0,23820.0,23915.0,23693.0,24.0,23.0,25879.666666666668,27377.83333333333,43168.66666666666,14049.329996918685,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
24,5,13,1,1,0,25649.0,25754.0,26236.0,24928.0,24162.0,24533.0,24.0,22.0,25928.33333333333,26595.83333333333,43229.25,13970.164881072382,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336
23,6,13,1,1,0,26382.0,25649.0,25754.0,28380.0,25497.0,26592.0,24.0,22.0,27329.666666666668,26844.83333333333,43295.0,13900.780012521673,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
24,7,13,1,1,0,29958.0,26382.0,25649.0,33623.0,24822.0,34911.0,23.0,22.0,31136.666666666668,28508.166666666668,43438.625,13814.039360808149,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
24,8,13,1,1,0,37070.0,29958.0,26382.0,41105.0,27184.0,45499.0,24.0,22.0,38644.0,32286.166666666668,43763.583333333336,13848.445035663655,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
25,9,13,1,1,0,48904.0,37070.0,29958.0,50354.0,36866.0,56231.0,24.0,24.0,48955.333333333336,38142.5,44202.66666666666,14228.338063806725,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
27,10,13,1,1,0,60892.0,48904.0,37070.0,56237.0,41827.0,62163.0,25.0,27.0,58579.333333333336,44858.0,44607.04166666666,14714.822265407642,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
29,11,13,1,1,0,65942.0,60892.0,48904.0,57788.0,42790.0,62925.0,27.0,28.0,64808.0,51726.0,45015.458333333336,15223.798988766324,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
28,12,13,1,1,0,67590.0,65942.0,60892.0,57850.0,42940.0,62755.0,29.0,29.0,66681.66666666667,57818.5,45376.41666666666,15638.393579005624,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
29,13,13,1,1,0,66513.0,67590.0,65942.0,56889.0,43906.0,62442.0,28.0,30.0,66666.0,62622.66666666666,45751.66666666666,16029.806911600295,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336
25,14,13,1,1,0,65895.0,66513.0,67590.0,60861.0,44055.0,63284.0,29.0,30.0,63088.333333333336,63948.16666666666,45584.833333333336,15885.906791231982,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
25,15,13,1,1,0,56857.0,65895.0,66513.0,66200.0,43606.0,63551.0,25.0,28.0,59657.333333333336,63169.5,45169.0,15447.383980017044,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
27,16,13,1,1,0,56220.0,56857.0,65895.0,62896.0,43309.0,60818.0,25.0,29.0,55528.0,61097.0,44777.79166666666,15093.766510597996,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
28,17,13,1,1,0,53507.0,56220.0,56857.0,52423.0,43144.0,51756.0,27.0,28.0,51852.333333333336,57470.333333333336,44503.083333333336,15008.327966185308,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
27,18,13,1,1,0,45830.0,53507.0,56220.0,48421.0,45245.0,48568.0,28.0,28.0,47740.66666666666,53699.0,44314.083333333336,14985.38787392186,-1.0,-1.8369701987210292e-16,0.7818314824680298,0.6234898018587336
26,19,13,1,1,0,43885.0,45830.0,53507.0,51148.0,46606.0,50603.0,27.0,26.0,45461.0,50494.5,44127.41666666666,14924.337846841549,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
25,20,13,1,1,0,46668.0,43885.0,45830.0,48729.0,45405.0,48838.0,26.0,25.0,45124.333333333336,48488.333333333336,43964.54166666666,14893.233374456158,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
25,21,13,1,1,0,44820.0,46668.0,43885.0,39971.0,37290.0,39657.0,25.0,24.0,42423.0,45081.833333333336,43789.958333333336,14966.460594854052,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
24,22,13,1,1,0,35781.0,44820.0,46668.0,33978.0,32001.0,34123.0,25.0,24.0,36935.333333333336,41198.16666666666,43632.75,15093.285438435438,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
24,23,13,1,1,0,30205.0,35781.0,44820.0,31074.0,28714.0,30656.0,24.0,24.0,31126.33333333333,38125.333333333336,43479.375,15244.399980527429,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336
25,0,14,1,2,0,27393.0,30205.0,35781.0,28464.0,26524.0,28467.0,24.0,24.0,27590.666666666668,35006.833333333336,43342.29166666666,15399.29991485827,0.0,1.0,0.9749279121818236,-0.2225209339563143
25,1,14,1,2,0,25174.0,27393.0,30205.0,27090.0,25445.0,27413.0,25.0,24.0,25551.0,31243.166666666668,43217.125,15548.627584655327,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143
24,2,14,1,2,0,24086.0,25174.0,27393.0,26236.0,24519.0,26278.0,25.0,24.0,24917.33333333333,28021.83333333333,43186.125,15584.655553550943,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
24,3,14,1,2,0,25492.0,24086.0,25174.0,25754.0,23642.0,25308.0,24.0,24.0,24984.0,26287.33333333333,43170.29166666666,15603.317705955078,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143
24,4,14,1,2,0,25374.0,25492.0,24086.0,25649.0,23820.0,25491.0,24.0,24.0,25451.666666666668,25501.33333333333,43163.625,15611.161538860317,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
24,5,14,1,2,0,25489.0,25374.0,25492.0,26382.0,24928.0,26134.0,24.0,24.0,25778.666666666668,25348.0,43167.41666666666,15606.918847286845,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143
24,6,14,1,2,0,26473.0,25489.0,25374.0,29958.0,28380.0,29348.0,24.0,23.0,27057.33333333333,26020.666666666668,43136.25,15635.16597220065,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
24,7,14,1,2,0,29210.0,26473.0,25489.0,37070.0,33623.0,36634.0,24.0,24.0,30244.0,27847.83333333333,43052.04166666666,15674.650794194038,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
24,8,14,1,2,0,35049.0,29210.0,26473.0,48904.0,41105.0,46279.0,24.0,24.0,35910.333333333336,30844.5,42825.708333333336,15625.618720213704,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
26,9,14,1,2,0,43472.0,35049.0,29210.0,60892.0,50354.0,57095.0,24.0,25.0,44110.66666666666,35584.0,42530.66666666666,15333.787128760629,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143
26,10,14,1,2,0,53811.0,43472.0,35049.0,65942.0,56237.0,62266.0,26.0,27.0,52275.333333333336,41259.66666666666,42264.04166666666,14960.089602379792,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
27,11,14,1,2,0,59543.0,53811.0,43472.0,67590.0,57788.0,63545.0,26.0,29.0,58012.0,46961.16666666666,41976.208333333336,14511.355571411226,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143
29,12,14,1,2,0,60682.0,59543.0,53811.0,66513.0,57850.0,63280.0,27.0,28.0,60030.333333333336,52070.5,41699.25,14079.70585553054,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
30,13,14,1,2,0,59866.0,60682.0,59543.0,65895.0,56889.0,62925.0,29.0,29.0,60227.0,56251.16666666666,41459.16666666666,13693.003848892951,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143
30,14,14,1,2,0,60133.0,59866.0,60682.0,56857.0,60861.0,63753.0,30.0,25.0,59959.333333333336,58985.66666666666,41585.083333333336,13853.70554703896,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
30,15,14,1,2,0,59879.0,60133.0,59866.0,56220.0,66200.0,63749.0,30.0,25.0,59904.66666666666,59967.5,41730.16666666666,14030.735397587025,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143
30,16,14,1,2,0,59702.0,59879.0,60133.0,53507.0,62896.0,59773.0,30.0,27.0,58887.0,59557.0,41879.04166666666,14179.29748207382,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143
28,17,14,1,2,0,57080.0,59702.0,59879.0,45830.0,52423.0,50793.0,30.0,28.0,55382.66666666666,57671.0,42026.375,14240.375049447017,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
28,18,14,1,2,0,49366.0,57080.0,59702.0,43885.0,48421.0,47610.0,28.0,27.0,51354.66666666666,55629.66666666666,42181.91666666666,14281.885184650391,-1.0,-1.8369701987210292e-16,0.9749279121818236,-0.2225209339563143
27,19,14,1,2,0,47618.0,49366.0,57080.0,46668.0,51148.0,50482.0,28.0,26.0,48946.66666666666,53916.833333333336,42314.75,14340.13031367022,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143
25,20,14,1,2,0,49856.0,47618.0,49366.0,44820.0,48729.0,48815.0,27.0,25.0,48633.0,52007.833333333336,42464.958333333336,14386.319191084069,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
24,21,14,1,2,0,48425.0,49856.0,47618.0,35781.0,39971.0,39911.0,25.0,25.0,45815.333333333336,48585.0,42605.958333333336,14334.4513838671,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143
24,22,14,1,2,0,39165.0,48425.0,49856.0,30205.0,33978.0,33469.0,24.0,24.0,40471.66666666666,44709.16666666666,42756.79166666666,14216.852926320344,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
24,23,14,1,2,0,33825.0,39165.0,48425.0,27393.0,31074.0,31038.0,24.0,24.0,34518.0,41575.5,42888.91666666666,14081.955721748152,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143
23,0,15,1,3,0,30564.0,33825.0,39165.0,25174.0,28464.0,28365.0,24.0,25.0,30868.0,38341.66666666666,43015.625,13928.472883028528,0.0,1.0,0.4338837391175582,-0.900968867902419
23,1,15,1,3,0,28215.0,30564.0,33825.0,24086.0,27090.0,26895.0,23.0,25.0,28656.666666666668,34564.166666666664,43145.0,13758.38171727551,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419
23,2,15,1,3,0,27191.0,28215.0,30564.0,25492.0,26236.0,25906.0,23.0,24.0,27262.666666666668,30890.33333333333,43182.083333333336,13709.846204435538,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
22,3,15,1,3,0,26382.0,27191.0,28215.0,25374.0,25754.0,25066.0,23.0,24.0,26306.666666666668,28587.33333333333,43180.958333333336,13711.372054133906,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419
22,4,15,1,3,0,25347.0,26382.0,27191.0,25489.0,25649.0,24908.0,22.0,24.0,25660.666666666668,27158.666666666668,43171.125,13724.68994284294,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
22,5,15,1,3,0,25253.0,25347.0,26382.0,26473.0,26382.0,25798.0,22.0,24.0,25739.0,26500.83333333333,43177.125,13717.102043141502,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419
22,6,15,1,3,0,26617.0,25253.0,25347.0,29210.0,29958.0,28553.0,22.0,24.0,27135.0,26720.83333333333,43190.66666666666,13702.867087066024,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419
22,7,15,1,3,0,29535.0,26617.0,25253.0,35049.0,37070.0,36103.0,22.0,24.0,30900.33333333333,28280.5,43253.16666666666,13667.49281631632,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
23,8,15,1,3,0,36549.0,29535.0,26617.0,43472.0,48904.0,46230.0,22.0,24.0,36887.333333333336,31313.166666666668,43299.25,13670.127069954247,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
25,9,15,1,3,0,44578.0,36549.0,29535.0,53811.0,60892.0,56703.0,23.0,26.0,44063.333333333336,35599.166666666664,43184.75,13589.524233441896,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419
27,10,15,1,3,0,51063.0,44578.0,36549.0,59543.0,65942.0,61633.0,25.0,26.0,50370.66666666666,40635.5,43015.083333333336,13400.5152364172,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
28,11,15,1,3,0,55471.0,51063.0,44578.0,60682.0,67590.0,62766.0,27.0,27.0,54450.0,45668.66666666666,42854.0,13200.659084336274,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419
30,12,15,1,3,0,56816.0,55471.0,51063.0,59866.0,66513.0,62163.0,28.0,29.0,56159.333333333336,50111.333333333336,42700.875,13014.748985578206,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419
29,13,15,1,3,0,56191.0,56816.0,55471.0,60133.0,65895.0,61714.0,30.0,30.0,56279.0,53324.833333333336,42521.583333333336,12791.893400719166,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419
31,14,15,1,3,0,55830.0,56191.0,56816.0,59879.0,56857.0,62128.0,29.0,30.0,56212.0,55331.0,42385.583333333336,12615.464839758726,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419
29,15,15,1,3,0,56615.0,55830.0,56191.0,59702.0,56220.0,61966.0,31.0,30.0,56210.66666666666,56185.0,42239.125,12424.651052094165,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419
29,16,15,1,3,0,56187.0,56615.0,55830.0,57080.0,53507.0,58857.0,29.0,30.0,55466.333333333336,55872.66666666666,42094.0,12263.05731792072,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419
28,17,15,1,3,0,53597.0,56187.0,56615.0,49366.0,45830.0,50635.0,29.0,28.0,52010.333333333336,54111.16666666666,41964.04166666666,12199.000858869971,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
27,18,15,1,3,0,46247.0,53597.0,56187.0,47618.0,43885.0,47718.0,28.0,28.0,47793.66666666666,52002.16666666666,41794.0,12145.087247972726,-1.0,-1.8369701987210292e-16,0.4338837391175582,-0.900968867902419
26,19,15,1,3,0,43537.0,46247.0,53597.0,49856.0,46668.0,48927.0,27.0,27.0,45379.0,50422.66666666666,41648.04166666666,12064.770242246164,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419
25,20,15,1,3,0,46353.0,43537.0,46247.0,48425.0,44820.0,47476.0,26.0,25.0,44936.66666666666,48473.5,41502.0,12000.210748149391,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
24,21,15,1,3,0,44920.0,46353.0,43537.0,39165.0,35781.0,39695.0,25.0,24.0,42640.0,45216.833333333336,41397.083333333336,12032.49515096396,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419
24,22,15,1,3,0,36647.0,44920.0,46353.0,33825.0,30205.0,33108.0,24.0,24.0,37394.333333333336,41386.66666666666,41263.375,12137.666582611844,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
24,23,15,1,3,0,30616.0,36647.0,44920.0,30564.0,27393.0,30258.0,24.0,24.0,31436.0,38186.333333333336,41116.75,12292.800014465878,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419
24,0,16,1,4,0,27045.0,30616.0,36647.0,28215.0,25174.0,28023.0,24.0,23.0,27538.33333333333,35089.166666666664,40980.875,12458.511472649152,0.0,1.0,-0.433883739117558,-0.9009688679024191
23,1,16,1,4,0,24954.0,27045.0,30616.0,27191.0,24086.0,26578.0,24.0,23.0,25136.666666666668,31265.5,40823.375,12662.643091813505,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191
23,2,16,1,4,0,23411.0,24954.0,27045.0,26382.0,25492.0,25658.0,23.0,23.0,23714.666666666668,27575.33333333333,40673.25,12861.103219465242,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
23,3,16,1,4,0,22779.0,23411.0,24954.0,25347.0,25374.0,25044.0,23.0,22.0,22703.0,25120.666666666668,40530.41666666666,13056.269141902569,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191
22,4,16,1,4,0,21919.0,22779.0,23411.0,25253.0,25489.0,25086.0,23.0,22.0,22304.33333333333,23720.5,40403.833333333336,13224.470462536216,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
22,5,16,1,4,0,22215.0,21919.0,22779.0,26617.0,26473.0,25982.0,22.0,22.0,22482.33333333333,23098.5,40266.16666666666,13390.387852507476,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191
22,6,16,1,4,0,23313.0,22215.0,21919.0,29535.0,29210.0,28811.0,22.0,22.0,23980.666666666668,23341.83333333333,40136.125,13513.72236658305,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
22,7,16,1,4,0,26414.0,23313.0,22215.0,36549.0,35049.0,35799.0,22.0,22.0,27245.33333333333,24774.83333333333,39946.958333333336,13597.633743889815,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
22,8,16,1,4,0,32009.0,26414.0,23313.0,44578.0,43472.0,46134.0,22.0,23.0,32810.666666666664,27646.5,39756.583333333336,13561.914828623596,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
25,9,16,1,4,0,40009.0,32009.0,26414.0,51063.0,53811.0,57085.0,22.0,25.0,40794.0,32387.33333333333,39727.458333333336,13537.30618305727,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
28,10,16,1,4,0,50364.0,40009.0,32009.0,55471.0,59543.0,61732.0,25.0,27.0,48839.333333333336,38042.333333333336,39755.54166666666,13572.040940939438,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
28,11,16,1,4,0,56145.0,50364.0,40009.0,56816.0,60682.0,62745.0,28.0,28.0,54558.333333333336,43684.5,39770.125,13591.343966281724,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
29,12,16,1,4,0,57166.0,56145.0,50364.0,56191.0,59866.0,61201.0,28.0,30.0,56253.0,48523.5,39739.16666666666,13553.10671160793,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
29,13,16,1,4,0,55448.0,57166.0,56145.0,55830.0,60133.0,59993.0,29.0,29.0,55805.66666666666,52322.5,39696.375,13501.617206878847,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191
29,14,16,1,4,0,54803.0,55448.0,57166.0,56615.0,59879.0,61386.0,29.0,31.0,55256.333333333336,54907.333333333336,39650.66666666666,13443.582838523069,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
29,15,16,1,4,0,55518.0,54803.0,55448.0,56187.0,59702.0,61695.0,29.0,29.0,55381.66666666666,55817.333333333336,39635.54166666666,13424.359834074405,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
29,16,16,1,4,0,55824.0,55518.0,54803.0,53597.0,57080.0,59307.0,29.0,29.0,54989.0,55397.333333333336,39636.708333333336,13425.627089164916,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
29,17,16,1,4,0,53625.0,55824.0,55518.0,46247.0,49366.0,50715.0,29.0,28.0,51772.0,53514.16666666666,39620.875,13417.71412629588,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
28,18,16,1,4,0,45867.0,53625.0,55824.0,43537.0,47618.0,48161.0,29.0,27.0,47789.66666666666,51585.66666666666,39635.04166666666,13422.207349338008,-1.0,-1.8369701987210292e-16,-0.433883739117558,-0.9009688679024191
27,19,16,1,4,0,43877.0,45867.0,53625.0,46353.0,49856.0,50818.0,28.0,26.0,45444.333333333336,50216.66666666666,39644.875,13427.428457589922,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
25,20,16,1,4,0,46589.0,43877.0,45867.0,44920.0,48425.0,49033.0,27.0,25.0,45200.0,48486.0,39653.79166666666,13431.154319194404,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
25,21,16,1,4,0,45134.0,46589.0,43877.0,36647.0,39165.0,39879.0,25.0,24.0,43437.333333333336,45613.5,39734.708333333336,13418.095651441448,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
24,22,16,1,4,0,38589.0,45134.0,46589.0,30616.0,33825.0,34111.0,25.0,24.0,39318.0,42381.16666666666,39885.333333333336,13331.292290881916,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
23,23,16,1,4,0,34231.0,38589.0,45134.0,27045.0,30564.0,30132.0,24.0,24.0,34722.0,39961.0,40064.54166666666,13179.220178748346,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191
23,0,17,1,5,1,31346.0,34231.0,38589.0,24954.0,28215.0,27071.0,23.0,24.0,30655.666666666668,37046.5,40124.375,13110.717692730566,0.0,1.0,-0.9749279121818236,-0.2225209339563146
23,1,17,1,5,1,26390.0,31346.0,34231.0,23411.0,27191.0,25440.0,23.0,23.0,27151.666666666668,33234.833333333336,40137.208333333336,13093.786438709632,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146
