time,temperature,load,hour,day,month,day_of_week,is_weekend
2010-01-02 00:00:00,25,29386,0,2,1,5,1
2010-01-02 01:00:00,25,27940,1,2,1,5,1
2010-01-02 02:00:00,25,27317,2,2,1,5,1
2010-01-02 03:00:00,24,26033,3,2,1,5,1
2010-01-02 04:00:00,24,26028,4,2,1,5,1
2010-01-02 05:00:00,24,27053,5,2,1,5,1
2010-01-02 06:00:00,24,27771,6,2,1,5,1
2010-01-02 07:00:00,23,31090,7,2,1,5,1
2010-01-02 08:00:00,23,36904,8,2,1,5,1
2010-01-02 09:00:00,24,48969,9,2,1,5,1
2010-01-02 10:00:00,25,51882,10,2,1,5,1
2010-01-02 11:00:00,27,52292,11,2,1,5,1
2010-01-02 12:00:00,29,49049,12,2,1,5,1
2010-01-02 13:00:00,30,46573,13,2,1,5,1
2010-01-02 14:00:00,30,47181,14,2,1,5,1
2010-01-02 15:00:00,29,46585,15,2,1,5,1
2010-01-02 16:00:00,26,45733,16,2,1,5,1
2010-01-02 17:00:00,26,45403,17,2,1,5,1
2010-01-02 18:00:00,26,47938,18,2,1,5,1
2010-01-02 19:00:00,26,48697,19,2,1,5,1
2010-01-02 20:00:00,26,46509,20,2,1,5,1
2010-01-02 21:00:00,26,37656,21,2,1,5,1
2010-01-02 22:00:00,26,34505,22,2,1,5,1
2010-01-02 23:00:00,25,31262,23,2,1,5,1
2010-01-03 00:00:00,25,29559,0,3,1,6,1
2010-01-03 01:00:00,25,28206,1,3,1,6,1
2010-01-03 02:00:00,25,27026,2,3,1,6,1
2010-01-03 03:00:00,24,25932,3,3,1,6,1
2010-01-03 04:00:00,24,25814,4,3,1,6,1
2010-01-03 05:00:00,24,26123,5,3,1,6,1
2010-01-03 06:00:00,24,26888,6,3,1,6,1
2010-01-03 07:00:00,23,27248,7,3,1,6,1
2010-01-03 08:00:00,23,31230,8,3,1,6,1
2010-01-03 09:00:00,24,41699,9,3,1,6,1
2010-01-03 10:00:00,26,44877,10,3,1,6,1
2010-01-03 11:00:00,28,45317,11,3,1,6,1
2010-01-03 12:00:00,29,44893,12,3,1,6,1
2010-01-03 13:00:00,30,44708,13,3,1,6,1
2010-01-03 14:00:00,30,44785,14,3,1,6,1
2010-01-03 15:00:00,32,44976,15,3,1,6,1
2010-01-03 16:00:00,30,44179,16,3,1,6,1
2010-01-03 17:00:00,30,43707,17,3,1,6,1
2010-01-03 18:00:00,27,46667,18,3,1,6,1
2010-01-03 19:00:00,26,48202,19,3,1,6,1
2010-01-03 20:00:00,25,46326,20,3,1,6,1
2010-01-03 21:00:00,25,37418,21,3,1,6,1
2010-01-03 22:00:00,25,34151,22,3,1,6,1
2010-01-03 23:00:00,24,31101,23,3,1,6,1
2010-01-04 00:00:00,24,28946,0,4,1,0,0
2010-01-04 01:00:00,24,27876,1,4,1,0,0
2010-01-04 02:00:00,24,27017,2,4,1,0,0
2010-01-04 03:00:00,24,26410,3,4,1,0,0
2010-01-04 04:00:00,24,26779,4,4,1,0,0
2010-01-04 05:00:00,24,28405,5,4,1,0,0
2010-01-04 06:00:00,24,31353,6,4,1,0,0
2010-01-04 07:00:00,24,40347,7,4,1,0,0
2010-01-04 08:00:00,23,50821,8,4,1,0,0
2010-01-04 09:00:00,22,61043,9,4,1,0,0
2010-01-04 10:00:00,23,62962,10,4,1,0,0
2010-01-04 11:00:00,24,63449,11,4,1,0,0
2010-01-04 12:00:00,26,62607,12,4,1,0,0
2010-01-04 13:00:00,28,62953,13,4,1,0,0
2010-01-04 14:00:00,29,63428,14,4,1,0,0
2010-01-04 15:00:00,29,63411,15,4,1,0,0
2010-01-04 16:00:00,29,59003,16,4,1,0,0
2010-01-04 17:00:00,28,50654,17,4,1,0,0
2010-01-04 18:00:00,27,50240,18,4,1,0,0
2010-01-04 19:00:00,27,50639,19,4,1,0,0
2010-01-04 20:00:00,27,48335,20,4,1,0,0
2010-01-04 21:00:00,26,38911,21,4,1,0,0
2010-01-04 22:00:00,25,34331,22,4,1,0,0
2010-01-04 23:00:00,25,31048,23,4,1,0,0
2010-01-05 00:00:00,25,28473,0,5,1,1,0
2010-01-05 01:00:00,24,27220,1,5,1,1,0
2010-01-05 02:00:00,24,26375,2,5,1,1,0
2010-01-05 03:00:00,24,25861,3,5,1,1,0
2010-01-05 04:00:00,24,26129,4,5,1,1,0
2010-01-05 05:00:00,24,28326,5,5,1,1,0
2010-01-05 06:00:00,24,32270,6,5,1,1,0
2010-01-05 07:00:00,24,41524,7,5,1,1,0
2010-01-05 08:00:00,24,50732,8,5,1,1,0
2010-01-05 09:00:00,24,61987,9,5,1,1,0
2010-01-05 10:00:00,25,65158,10,5,1,1,0
2010-01-05 11:00:00,27,66201,11,5,1,1,0
2010-01-05 12:00:00,28,64683,12,5,1,1,0
2010-01-05 13:00:00,29,65561,13,5,1,1,0
2010-01-05 14:00:00,31,66465,14,5,1,1,0
2010-01-05 15:00:00,31,66155,15,5,1,1,0
2010-01-05 16:00:00,33,61645,16,5,1,1,0
2010-01-05 17:00:00,32,52468,17,5,1,1,0
2010-01-05 18:00:00,29,51009,18,5,1,1,0
2010-01-05 19:00:00,24,51190,19,5,1,1,0
2010-01-05 20:00:00,24,48551,20,5,1,1,0
2010-01-05 21:00:00,25,38706,21,5,1,1,0
2010-01-05 22:00:00,24,34858,22,5,1,1,0
2010-01-05 23:00:00,25,31334,23,5,1,1,0
2010-01-06 00:00:00,24,29471,0,6,1,2,0
2010-01-06 01:00:00,24,28376,1,6,1,2,0
2010-01-06 02:00:00,24,27415,2,6,1,2,0
2010-01-06 03:00:00,24,26678,3,6,1,2,0
2010-01-06 04:00:00,24,26969,4,6,1,2,0
2010-01-06 05:00:00,24,29366,5,6,1,2,0
2010-01-06 06:00:00,24,33462,6,6,1,2,0
2010-01-06 07:00:00,24,42493,7,6,1,2,0
2010-01-06 08:00:00,24,51979,8,6,1,2,0
2010-01-06 09:00:00,24,63534,9,6,1,2,0
2010-01-06 10:00:00,25,66210,10,6,1,2,0
2010-01-06 11:00:00,26,67003,11,6,1,2,0
2010-01-06 12:00:00,28,65616,12,6,1,2,0
2010-01-06 13:00:00,30,66651,13,6,1,2,0
2010-01-06 14:00:00,31,67710,14,6,1,2,0
2010-01-06 15:00:00,31,66835,15,6,1,2,0
2010-01-06 16:00:00,30,60779,16,6,1,2,0
2010-01-06 17:00:00,29,51883,17,6,1,2,0
2010-01-06 18:00:00,27,50930,18,6,1,2,0
2010-01-06 19:00:00,24,52393,19,6,1,2,0
2010-01-06 20:00:00,25,49484,20,6,1,2,0
2010-01-06 21:00:00,25,39285,21,6,1,2,0
2010-01-06 22:00:00,25,35045,22,6,1,2,0
2010-01-06 23:00:00,24,32203,23,6,1,2,0
2010-01-07 00:00:00,24,30089,0,7,1,3,0
2010-01-07 01:00:00,24,28601,1,7,1,3,0
2010-01-07 02:00:00,24,27554,2,7,1,3,0
2010-01-07 03:00:00,24,26820,3,7,1,3,0
2010-01-07 04:00:00,24,27044,4,7,1,3,0
2010-01-07 05:00:00,24,28639,5,7,1,3,0
2010-01-07 06:00:00,23,32462,6,7,1,3,0
2010-01-07 07:00:00,24,41501,7,7,1,3,0
2010-01-07 08:00:00,24,49615,8,7,1,3,0
2010-01-07 09:00:00,23,59902,9,7,1,3,0
2010-01-07 10:00:00,23,62074,10,7,1,3,0
2010-01-07 11:00:00,23,62625,11,7,1,3,0
2010-01-07 12:00:00,24,62009,12,7,1,3,0
2010-01-07 13:00:00,25,62423,13,7,1,3,0
2010-01-07 14:00:00,26,62780,14,7,1,3,0
2010-01-07 15:00:00,28,62405,15,7,1,3,0
2010-01-07 16:00:00,28,57323,16,7,1,3,0
2010-01-07 17:00:00,28,50165,17,7,1,3,0
2010-01-07 18:00:00,28,49950,18,7,1,3,0
2010-01-07 19:00:00,27,51032,19,7,1,3,0
2010-01-07 20:00:00,26,47752,20,7,1,3,0
2010-01-07 21:00:00,26,38263,21,7,1,3,0
2010-01-07 22:00:00,25,34211,22,7,1,3,0
2010-01-07 23:00:00,25,31020,23,7,1,3,0
2010-01-08 00:00:00,25,29348,0,8,1,4,0
2010-01-08 01:00:00,24,27959,1,8,1,4,0
2010-01-08 02:00:00,24,26876,2,8,1,4,0
2010-01-08 03:00:00,24,26296,3,8,1,4,0
2010-01-08 04:00:00,24,26691,4,8,1,4,0
2010-01-08 05:00:00,24,28539,5,8,1,4,0
2010-01-08 06:00:00,24,32390,6,8,1,4,0
2010-01-08 07:00:00,24,42810,7,8,1,4,0
2010-01-08 08:00:00,24,51519,8,8,1,4,0
2010-01-08 09:00:00,24,62604,9,8,1,4,0
2010-01-08 10:00:00,25,65328,10,8,1,4,0
2010-01-08 11:00:00,27,65541,11,8,1,4,0
2010-01-08 12:00:00,29,64384,12,8,1,4,0
2010-01-08 13:00:00,29,64764,13,8,1,4,0
2010-01-08 14:00:00,30,65938,14,8,1,4,0
2010-01-08 15:00:00,30,65216,15,8,1,4,0
2010-01-08 16:00:00,31,59585,16,8,1,4,0
2010-01-08 17:00:00,25,51124,17,8,1,4,0
2010-01-08 18:00:00,25,50882,18,8,1,4,0
2010-01-08 19:00:00,26,51414,19,8,1,4,0
2010-01-08 20:00:00,26,48437,20,8,1,4,0
2010-01-08 21:00:00,25,38296,21,8,1,4,0
2010-01-08 22:00:00,25,34092,22,8,1,4,0
2010-01-08 23:00:00,25,31320,23,8,1,4,0
2010-01-09 00:00:00,25,29177,0,9,1,5,1
2010-01-09 01:00:00,24,28152,1,9,1,5,1
2010-01-09 02:00:00,24,27214,2,9,1,5,1
2010-01-09 03:00:00,24,26453,3,9,1,5,1
2010-01-09 04:00:00,24,26219,4,9,1,5,1
2010-01-09 05:00:00,24,27257,5,9,1,5,1
2010-01-09 06:00:00,23,28716,6,9,1,5,1
2010-01-09 07:00:00,23,31328,7,9,1,5,1
2010-01-09 08:00:00,23,38830,8,9,1,5,1
2010-01-09 09:00:00,23,49891,9,9,1,5,1
2010-01-09 10:00:00,25,52521,10,9,1,5,1
2010-01-09 11:00:00,27,53764,11,9,1,5,1
2010-01-09 12:00:00,28,50342,12,9,1,5,1
2010-01-09 13:00:00,30,48628,13,9,1,5,1
2010-01-09 14:00:00,31,48239,14,9,1,5,1
2010-01-09 15:00:00,31,47152,15,9,1,5,1
2010-01-09 16:00:00,32,46805,16,9,1,5,1
2010-01-09 17:00:00,31,45610,17,9,1,5,1
2010-01-09 18:00:00,30,47682,18,9,1,5,1
2010-01-09 19:00:00,29,50423,19,9,1,5,1
2010-01-09 20:00:00,28,47901,20,9,1,5,1
2010-01-09 21:00:00,26,38718,21,9,1,5,1
2010-01-09 22:00:00,25,34112,22,9,1,5,1
2010-01-09 23:00:00,24,31665,23,9,1,5,1
2010-01-10 00:00:00,24,29855,0,10,1,6,1
2010-01-10 01:00:00,23,27658,1,10,1,6,1
2010-01-10 02:00:00,23,26612,2,10,1,6,1
2010-01-10 03:00:00,23,25470,3,10,1,6,1
2010-01-10 04:00:00,22,25077,4,10,1,6,1
2010-01-10 05:00:00,22,25849,5,10,1,6,1
2010-01-10 06:00:00,22,26640,6,10,1,6,1
2010-01-10 07:00:00,21,26932,7,10,1,6,1
2010-01-10 08:00:00,21,30673,8,10,1,6,1
2010-01-10 09:00:00,22,41581,9,10,1,6,1
2010-01-10 10:00:00,25,43822,10,10,1,6,1
2010-01-10 11:00:00,27,44446,11,10,1,6,1
2010-01-10 12:00:00,29,43767,12,10,1,6,1
2010-01-10 13:00:00,30,43828,13,10,1,6,1
2010-01-10 14:00:00,30,43785,14,10,1,6,1
2010-01-10 15:00:00,31,44570,15,10,1,6,1
2010-01-10 16:00:00,31,44343,16,10,1,6,1
2010-01-10 17:00:00,31,44005,17,10,1,6,1
2010-01-10 18:00:00,31,46384,18,10,1,6,1
2010-01-10 19:00:00,30,48537,19,10,1,6,1
2010-01-10 20:00:00,28,46150,20,10,1,6,1
2010-01-10 21:00:00,27,37343,21,10,1,6,1
2010-01-10 22:00:00,26,33082,22,10,1,6,1
2010-01-10 23:00:00,25,30317,23,10,1,6,1
2010-01-11 00:00:00,24,28408,0,11,1,0,0
2010-01-11 01:00:00,24,26716,1,11,1,0,0
2010-01-11 02:00:00,23,25783,2,11,1,0,0
2010-01-11 03:00:00,23,25034,3,11,1,0,0
2010-01-11 04:00:00,23,25393,4,11,1,0,0
2010-01-11 05:00:00,23,27397,5,11,1,0,0
2010-01-11 06:00:00,23,31519,6,11,1,0,0
2010-01-11 07:00:00,23,41907,7,11,1,0,0
2010-01-11 08:00:00,22,51760,8,11,1,0,0
2010-01-11 09:00:00,23,63584,9,11,1,0,0
2010-01-11 10:00:00,25,65875,10,11,1,0,0
2010-01-11 11:00:00,28,66059,11,11,1,0,0
2010-01-11 12:00:00,29,64598,12,11,1,0,0
2010-01-11 13:00:00,30,65341,13,11,1,0,0
2010-01-11 14:00:00,31,66392,14,11,1,0,0
2010-01-11 15:00:00,32,65795,15,11,1,0,0
2010-01-11 16:00:00,32,61705,16,11,1,0,0
2010-01-11 17:00:00,33,52290,17,11,1,0,0
2010-01-11 18:00:00,32,51357,18,11,1,0,0
2010-01-11 19:00:00,31,52582,19,11,1,0,0
2010-01-11 20:00:00,29,49134,20,11,1,0,0
2010-01-11 21:00:00,27,40125,21,11,1,0,0
2010-01-11 22:00:00,26,35365,22,11,1,0,0
2010-01-11 23:00:00,25,32731,23,11,1,0,0
2010-01-12 00:00:00,24,29756,0,12,1,1,0
2010-01-12 01:00:00,24,28703,1,12,1,1,0
2010-01-12 02:00:00,23,27543,2,12,1,1,0
2010-01-12 03:00:00,23,26647,3,12,1,1,0
2010-01-12 04:00:00,23,26894,4,12,1,1,0
2010-01-12 05:00:00,23,29068,5,12,1,1,0
2010-01-12 06:00:00,22,32689,6,12,1,1,0
2010-01-12 07:00:00,22,42743,7,12,1,1,0
2010-01-12 08:00:00,22,53007,8,12,1,1,0
2010-01-12 09:00:00,23,64247,9,12,1,1,0
2010-01-12 10:00:00,25,67012,10,12,1,1,0
2010-01-12 11:00:00,28,67208,11,12,1,1,0
2010-01-12 12:00:00,30,65774,12,12,1,1,0
2010-01-12 13:00:00,31,66566,13,12,1,1,0
2010-01-12 14:00:00,31,66104,14,12,1,1,0
2010-01-12 15:00:00,33,65306,15,12,1,1,0
2010-01-12 16:00:00,30,59808,16,12,1,1,0
2010-01-12 17:00:00,30,51272,17,12,1,1,0
2010-01-12 18:00:00,28,50597,18,12,1,1,0
2010-01-12 19:00:00,28,51206,19,12,1,1,0
2010-01-12 20:00:00,27,48809,20,12,1,1,0
2010-01-12 21:00:00,26,38974,21,12,1,1,0
2010-01-12 22:00:00,25,35029,22,12,1,1,0
2010-01-12 23:00:00,25,31610,23,12,1,1,0
2010-01-13 00:00:00,25,29136,0,13,1,2,0
2010-01-13 01:00:00,25,27393,1,13,1,2,0
2010-01-13 02:00:00,25,26429,2,13,1,2,0
2010-01-13 03:00:00,24,25884,3,13,1,2,0
2010-01-13 04:00:00,24,26442,4,13,1,2,0
2010-01-13 05:00:00,24,28023,5,13,1,2,0
2010-01-13 06:00:00,24,32793,6,13,1,2,0
2010-01-13 07:00:00,24,42919,7,13,1,2,0
2010-01-13 08:00:00,24,52088,8,13,1,2,0
2010-01-13 09:00:00,24,63617,9,13,1,2,0
2010-01-13 10:00:00,25,65981,10,13,1,2,0
2010-01-13 11:00:00,28,66115,11,13,1,2,0
2010-01-13 12:00:00,29,64727,12,13,1,2,0
2010-01-13 13:00:00,29,65937,13,13,1,2,0
2010-01-13 14:00:00,29,65063,14,13,1,2,0
2010-01-13 15:00:00,28,64067,15,13,1,2,0
2010-01-13 16:00:00,27,59429,16,13,1,2,0
2010-01-13 17:00:00,27,50942,17,13,1,2,0
2010-01-13 18:00:00,27,51171,18,13,1,2,0
2010-01-13 19:00:00,27,51716,19,13,1,2,0
2010-01-13 20:00:00,26,49192,20,13,1,2,0
2010-01-13 21:00:00,26,38939,21,13,1,2,0
2010-01-13 22:00:00,25,35005,22,13,1,2,0
2010-01-13 23:00:00,25,32235,23,13,1,2,0
2010-01-14 00:00:00,25,29897,0,14,1,3,0
2010-01-14 01:00:00,24,28395,1,14,1,3,0
2010-01-14 02:00:00,24,27522,2,14,1,3,0
2010-01-14 03:00:00,24,26900,3,14,1,3,0
2010-01-14 04:00:00,24,27354,4,14,1,3,0
2010-01-14 05:00:00,24,29214,5,14,1,3,0
2010-01-14 06:00:00,24,32758,6,14,1,3,0
2010-01-14 07:00:00,24,42755,7,14,1,3,0
2010-01-14 08:00:00,24,51128,8,14,1,3,0
2010-01-14 09:00:00,24,63122,9,14,1,3,0
2010-01-14 10:00:00,25,65064,10,14,1,3,0
2010-01-14 11:00:00,28,65176,11,14,1,3,0
2010-01-14 12:00:00,29,63655,12,14,1,3,0
2010-01-14 13:00:00,29,63577,13,14,1,3,0
2010-01-14 14:00:00,30,63850,14,14,1,3,0
2010-01-14 15:00:00,30,63170,15,14,1,3,0
2010-01-14 16:00:00,29,58062,16,14,1,3,0
2010-01-14 17:00:00,28,50198,17,14,1,3,0
2010-01-14 18:00:00,25,50707,18,14,1,3,0
2010-01-14 19:00:00,26,51321,19,14,1,3,0
2010-01-14 20:00:00,26,48346,20,14,1,3,0
2010-01-14 21:00:00,25,37925,21,14,1,3,0
2010-01-14 22:00:00,25,34282,22,14,1,3,0
2010-01-14 23:00:00,25,31201,23,14,1,3,0
2010-01-15 00:00:00,24,27081,0,15,1,4,0
2010-01-15 01:00:00,24,28010,1,15,1,4,0
2010-01-15 02:00:00,23,26682,2,15,1,4,0
2010-01-15 03:00:00,23,26021,3,15,1,4,0
2010-01-15 04:00:00,23,26650,4,15,1,4,0
2010-01-15 05:00:00,22,28425,5,15,1,4,0
2010-01-15 06:00:00,22,32138,6,15,1,4,0
2010-01-15 07:00:00,22,41336,7,15,1,4,0
2010-01-15 08:00:00,22,50979,8,15,1,4,0
2010-01-15 09:00:00,23,62798,9,15,1,4,0
2010-01-15 10:00:00,26,64901,10,15,1,4,0
2010-01-15 11:00:00,28,65147,11,15,1,4,0
2010-01-15 12:00:00,29,62633,12,15,1,4,0
2010-01-15 13:00:00,30,62405,13,15,1,4,0
2010-01-15 14:00:00,31,62917,14,15,1,4,0
2010-01-15 15:00:00,30,62609,15,15,1,4,0
2010-01-15 16:00:00,30,58019,16,15,1,4,0
2010-01-15 17:00:00,29,50150,17,15,1,4,0
2010-01-15 18:00:00,28,50406,18,15,1,4,0
2010-01-15 19:00:00,28,51333,19,15,1,4,0
2010-01-15 20:00:00,27,48548,20,15,1,4,0
2010-01-15 21:00:00,26,38182,21,15,1,4,0
2010-01-15 22:00:00,26,34367,22,15,1,4,0
2010-01-15 23:00:00,26,31652,23,15,1,4,0
2010-01-16 00:00:00,25,29927,0,16,1,5,1
2010-01-16 01:00:00,25,28486,1,16,1,5,1
2010-01-16 02:00:00,24,27217,2,16,1,5,1
2010-01-16 03:00:00,24,26412,3,16,1,5,1
2010-01-16 04:00:00,24,26482,4,16,1,5,1
2010-01-16 05:00:00,23,26902,5,16,1,5,1
2010-01-16 06:00:00,23,28119,6,16,1,5,1
2010-01-16 07:00:00,23,31164,7,16,1,5,1
2010-01-16 08:00:00,22,37695,8,16,1,5,1
2010-01-16 09:00:00,23,50613,9,16,1,5,1
2010-01-16 10:00:00,25,51917,10,16,1,5,1
2010-01-16 11:00:00,29,52431,11,16,1,5,1
2010-01-16 12:00:00,29,49824,12,16,1,5,1
2010-01-16 13:00:00,30,48028,13,16,1,5,1
2010-01-16 14:00:00,31,47387,14,16,1,5,1
2010-01-16 15:00:00,30,46774,15,16,1,5,1
2010-01-16 16:00:00,30,47295,16,16,1,5,1
2010-01-16 17:00:00,30,46355,17,16,1,5,1
2010-01-16 18:00:00,29,48554,18,16,1,5,1
2010-01-16 19:00:00,29,49999,19,16,1,5,1
2010-01-16 20:00:00,28,47398,20,16,1,5,1
2010-01-16 21:00:00,26,38998,21,16,1,5,1
2010-01-16 22:00:00,25,35168,22,16,1,5,1
2010-01-16 23:00:00,24,32586,23,16,1,5,1
2010-01-17 00:00:00,24,30200,0,17,1,6,1
2010-01-17 01:00:00,24,28710,1,17,1,6,1
2010-01-17 02:00:00,23,27949,2,17,1,6,1
2010-01-17 03:00:00,23,26804,3,17,1,6,1
2010-01-17 04:00:00,22,26415,4,17,1,6,1
2010-01-17 05:00:00,22,26523,5,17,1,6,1
2010-01-17 06:00:00,22,26936,6,17,1,6,1
2010-01-17 07:00:00,22,27739,7,17,1,6,1
2010-01-17 08:00:00,22,31132,8,17,1,6,1
2010-01-17 09:00:00,22,42222,9,17,1,6,1
2010-01-17 10:00:00,25,45250,10,17,1,6,1
2010-01-17 11:00:00,27,45493,11,17,1,6,1
2010-01-17 12:00:00,29,45464,12,17,1,6,1
2010-01-17 13:00:00,30,45521,13,17,1,6,1
2010-01-17 14:00:00,31,45286,14,17,1,6,1
2010-01-17 15:00:00,32,44629,15,17,1,6,1
2010-01-17 16:00:00,32,44244,16,17,1,6,1
2010-01-17 17:00:00,32,44236,17,17,1,6,1
2010-01-17 18:00:00,32,46883,18,17,1,6,1
2010-01-17 19:00:00,30,47876,19,17,1,6,1
2010-01-17 20:00:00,28,45629,20,17,1,6,1
2010-01-17 21:00:00,27,36792,21,17,1,6,1
2010-01-17 22:00:00,26,33728,22,17,1,6,1
2010-01-17 23:00:00,26,30755,23,17,1,6,1
2010-01-18 00:00:00,25,28754,0,18,1,0,0
2010-01-18 01:00:00,25,27447,1,18,1,0,0
2010-01-18 02:00:00,25,26526,2,18,1,0,0
2010-01-18 03:00:00,25,25938,3,18,1,0,0
2010-01-18 04:00:00,25,26134,4,18,1,0,0
2010-01-18 05:00:00,25,28703,5,18,1,0,0
2010-01-18 06:00:00,24,32234,6,18,1,0,0
2010-01-18 07:00:00,24,41935,7,18,1,0,0
2010-01-18 08:00:00,24,52465,8,18,1,0,0
2010-01-18 09:00:00,24,63646,9,18,1,0,0
2010-01-18 10:00:00,26,66626,10,18,1,0,0
2010-01-18 11:00:00,28,66698,11,18,1,0,0
2010-01-18 12:00:00,30,66023,12,18,1,0,0
2010-01-18 13:00:00,30,66504,13,18,1,0,0
2010-01-18 14:00:00,32,67574,14,18,1,0,0
2010-01-18 15:00:00,31,65930,15,18,1,0,0
2010-01-18 16:00:00,28,58149,16,18,1,0,0
2010-01-18 17:00:00,29,42903,17,18,1,0,0
2010-01-18 18:00:00,28,42078,18,18,1,0,0
2010-01-18 19:00:00,28,43523,19,18,1,0,0
2010-01-18 20:00:00,27,41301,20,18,1,0,0
2010-01-18 21:00:00,26,34763,21,18,1,0,0
2010-01-18 22:00:00,25,31609,22,18,1,0,0
2010-01-18 23:00:00,25,29227,23,18,1,0,0
2010-01-19 00:00:00,25,27185,0,19,1,1,0
2010-01-19 01:00:00,24,26115,1,19,1,1,0
2010-01-19 02:00:00,24,24971,2,19,1,1,0
2010-01-19 03:00:00,24,24314,3,19,1,1,0
2010-01-19 04:00:00,23,24769,4,19,1,1,0
2010-01-19 05:00:00,23,26857,5,19,1,1,0
2010-01-19 06:00:00,23,30434,6,19,1,1,0
2010-01-19 07:00:00,23,38880,7,19,1,1,0
2010-01-19 08:00:00,23,48264,8,19,1,1,0
2010-01-19 09:00:00,24,55745,9,19,1,1,0
2010-01-19 10:00:00,26,65802,10,19,1,1,0
2010-01-19 11:00:00,28,65959,11,19,1,1,0
2010-01-19 12:00:00,29,64694,12,19,1,1,0
2010-01-19 13:00:00,31,66205,13,19,1,1,0
2010-01-19 14:00:00,32,67486,14,19,1,1,0
2010-01-19 15:00:00,32,66661,15,19,1,1,0
2010-01-19 16:00:00,32,62340,16,19,1,1,0
2010-01-19 17:00:00,31,52284,17,19,1,1,0
2010-01-19 18:00:00,31,51890,18,19,1,1,0
2010-01-19 19:00:00,26,52380,19,19,1,1,0
2010-01-19 20:00:00,25,49144,20,19,1,1,0
2010-01-19 21:00:00,24,38998,21,19,1,1,0
2010-01-19 22:00:00,24,36041,22,19,1,1,0
2010-01-19 23:00:00,24,32800,23,19,1,1,0
2010-01-20 00:00:00,24,30463,0,20,1,2,0
2010-01-20 01:00:00,24,28758,1,20,1,2,0
2010-01-20 02:00:00,24,27966,2,20,1,2,0
2010-01-20 03:00:00,25,27293,3,20,1,2,0
2010-01-20 04:00:00,24,27654,4,20,1,2,0
2010-01-20 05:00:00,24,30532,5,20,1,2,0
2010-01-20 06:00:00,24,33260,6,20,1,2,0
2010-01-20 07:00:00,24,43831,7,20,1,2,0
2010-01-20 08:00:00,23,53506,8,20,1,2,0
2010-01-20 09:00:00,24,64322,9,20,1,2,0
2010-01-20 10:00:00,26,66728,10,20,1,2,0
2010-01-20 11:00:00,28,66568,11,20,1,2,0
2010-01-20 12:00:00,29,65674,12,20,1,2,0
2010-01-20 13:00:00,30,66194,13,20,1,2,0
2010-01-20 14:00:00,31,67148,14,20,1,2,0
2010-01-20 15:00:00,32,66483,15,20,1,2,0
2010-01-20 16:00:00,32,61476,16,20,1,2,0
2010-01-20 17:00:00,32,52876,17,20,1,2,0
2010-01-20 18:00:00,32,52539,18,20,1,2,0
2010-01-20 19:00:00,28,53787,19,20,1,2,0
2010-01-20 20:00:00,27,51980,20,20,1,2,0
2010-01-20 21:00:00,26,40869,21,20,1,2,0
2010-01-20 22:00:00,25,37192,22,20,1,2,0
2010-01-20 23:00:00,25,33416,23,20,1,2,0
2010-01-21 00:00:00,25,31773,0,21,1,3,0
2010-01-21 01:00:00,25,30256,1,21,1,3,0
2010-01-21 02:00:00,24,28797,2,21,1,3,0
2010-01-21 03:00:00,24,27916,3,21,1,3,0
2010-01-21 04:00:00,24,28041,4,21,1,3,0
2010-01-21 05:00:00,25,29977,5,21,1,3,0
2010-01-21 06:00:00,24,33080,6,21,1,3,0
2010-01-21 07:00:00,24,43071,7,21,1,3,0
2010-01-21 08:00:00,24,53109,8,21,1,3,0
2010-01-21 09:00:00,24,62887,9,21,1,3,0
2010-01-21 10:00:00,26,67957,10,21,1,3,0
2010-01-21 11:00:00,28,68224,11,21,1,3,0
2010-01-21 12:00:00,29,66072,12,21,1,3,0
2010-01-21 13:00:00,30,66637,13,21,1,3,0
2010-01-21 14:00:00,30,66372,14,21,1,3,0
2010-01-21 15:00:00,31,65361,15,21,1,3,0
2010-01-21 16:00:00,29,59604,16,21,1,3,0
2010-01-21 17:00:00,26,51095,17,21,1,3,0
2010-01-21 18:00:00,27,51252,18,21,1,3,0
2010-01-21 19:00:00,28,52260,19,21,1,3,0
2010-01-21 20:00:00,27,49307,20,21,1,3,0
2010-01-21 21:00:00,27,39552,21,21,1,3,0
2010-01-21 22:00:00,26,35810,22,21,1,3,0
2010-01-21 23:00:00,26,30563,23,21,1,3,0
2010-01-22 00:00:00,25,28810,0,22,1,4,0
2010-01-22 01:00:00,25,27347,1,22,1,4,0
2010-01-22 02:00:00,25,26988,2,22,1,4,0
2010-01-22 03:00:00,24,27213,3,22,1,4,0
2010-01-22 04:00:00,24,27438,4,22,1,4,0
2010-01-22 05:00:00,24,29624,5,22,1,4,0
2010-01-22 06:00:00,24,32215,6,22,1,4,0
2010-01-22 07:00:00,23,41594,7,22,1,4,0
2010-01-22 08:00:00,24,50742,8,22,1,4,0
2010-01-22 09:00:00,22,59924,9,22,1,4,0
2010-01-22 10:00:00,23,62119,10,22,1,4,0
2010-01-22 11:00:00,23,61796,11,22,1,4,0
2010-01-22 12:00:00,23,59621,12,22,1,4,0
2010-01-22 13:00:00,25,60703,13,22,1,4,0
2010-01-22 14:00:00,27,62835,14,22,1,4,0
2010-01-22 15:00:00,29,63472,15,22,1,4,0
2010-01-22 16:00:00,30,58796,16,22,1,4,0
2010-01-22 17:00:00,29,51089,17,22,1,4,0
2010-01-22 18:00:00,29,50543,18,22,1,4,0
