time,temperature,load,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24
2010-06-27 04:00:00,25,29958,4,27,6,6,1,30178.0,31746.0,33133.0,29312.0,30848.0,24779.0,25.0,25.0,30627.333333333332,32502.833333333332,43963.166666666664,10036.858449546427
2010-06-27 05:00:00,25,30757,5,27,6,6,1,29958.0,30178.0,31746.0,30482.0,33465.0,25348.0,25.0,25.0,30297.666666666668,31647.166666666668,43974.625,10020.94321175709
2010-06-27 06:00:00,25,30281,6,27,6,6,1,30757.0,29958.0,30178.0,31108.0,37112.0,24711.0,25.0,25.0,30332.0,31008.833333333332,43940.166666666664,10068.419839178869
2010-06-27 07:00:00,25,31711,7,27,6,6,1,30281.0,30757.0,29958.0,36750.0,49562.0,25940.0,25.0,25.0,30916.333333333332,30771.833333333332,43730.208333333336,10275.290826220215
2010-06-27 08:00:00,25,34175,8,27,6,6,1,31711.0,30281.0,30757.0,44274.0,58284.0,29607.0,25.0,24.0,32055.666666666668,31176.666666666668,43309.416666666664,10457.228741367124
2010-06-27 09:00:00,24,41540,9,27,6,6,1,34175.0,31711.0,30281.0,54184.0,67440.0,36880.0,25.0,25.0,35808.666666666664,33070.333333333336,42782.583333333336,10200.909059732207
2010-06-27 10:00:00,24,44742,10,27,6,6,1,41540.0,34175.0,31711.0,56957.0,69977.0,38769.0,24.0,27.0,40152.333333333336,35534.333333333336,42273.625,9758.062106312449
2010-06-27 11:00:00,25,44605,11,27,6,6,1,44742.0,41540.0,34175.0,57331.0,69407.0,38759.0,24.0,28.0,43629.0,37842.333333333336,41743.375,9236.076843657975
2010-06-27 12:00:00,27,44914,12,27,6,6,1,44605.0,44742.0,41540.0,54218.0,66335.0,39031.0,25.0,30.0,44753.666666666664,40281.166666666664,41355.708333333336,8878.03199637293
2010-06-27 13:00:00,28,45362,13,27,6,6,1,44914.0,44605.0,44742.0,52815.0,66338.0,39049.0,27.0,31.0,44960.333333333336,42556.333333333336,41045.166666666664,8585.295668184242
2010-06-27 14:00:00,29,47072,14,27,6,6,1,45362.0,44914.0,44605.0,52544.0,68255.0,38853.0,28.0,31.0,45782.666666666664,44705.833333333336,40817.166666666664,8335.674708179164
2010-06-27 15:00:00,29,47191,15,27,6,6,1,47072.0,45362.0,44914.0,52509.0,66990.0,37822.0,29.0,32.0,46541.666666666664,45647.666666666664,40595.583333333336,8078.065523468304
2010-06-27 16:00:00,29,46025,16,27,6,6,1,47191.0,47072.0,45362.0,51575.0,59592.0,37430.0,29.0,32.0,46762.666666666664,45861.5,40364.333333333336,7825.587399353826
2010-06-27 17:00:00,29,45854,17,27,6,6,1,46025.0,47191.0,47072.0,50148.0,52727.0,37081.0,29.0,31.0,46356.666666666664,46069.666666666664,40185.416666666664,7639.04118679962
2010-06-27 18:00:00,30,49712,18,27,6,6,1,45854.0,46025.0,47191.0,52404.0,53489.0,40452.0,29.0,31.0,47197.0,46869.333333333336,40073.25,7469.718330350905
2010-06-27 19:00:00,30,50118,19,27,6,6,1,49712.0,45854.0,46025.0,52895.0,53387.0,40587.0,30.0,31.0,48561.333333333336,47662.0,39957.541666666664,7281.609717991109
2010-06-27 20:00:00,29,47963,20,27,6,6,1,50118.0,49712.0,45854.0,50025.0,50824.0,39281.0,30.0,30.0,49264.333333333336,47810.5,39871.625,7168.951192544454
2010-06-27 21:00:00,28,39420,21,27,6,6,1,47963.0,50118.0,49712.0,41422.0,41228.0,34553.0,29.0,29.0,45833.666666666664,46515.333333333336,39788.208333333336,7161.770821698625
2010-06-27 22:00:00,27,36090,22,27,6,6,1,39420.0,47963.0,50118.0,38458.0,37234.0,32718.0,28.0,28.0,41157.666666666664,44859.5,39689.541666666664,7197.118257717962
2010-06-27 23:00:00,27,32854,23,27,6,6,1,36090.0,39420.0,47963.0,35891.0,34575.0,29885.0,27.0,27.0,36121.333333333336,42692.833333333336,39563.0,7292.870735534454
2010-06-28 00:00:00,26,31115,0,28,6,0,0,32854.0,36090.0,39420.0,34111.0,32509.0,28544.0,27.0,27.0,33353.0,39593.333333333336,39438.166666666664,7414.872133329109
2010-06-28 01:00:00,26,30108,1,28,6,0,0,31115.0,32854.0,36090.0,33133.0,30956.0,29834.0,26.0,26.0,31359.0,36258.333333333336,39312.125,7551.1679736516035
2010-06-28 02:00:00,25,29275,2,28,6,0,0,30108.0,31115.0,32854.0,31746.0,29874.0,29236.0,26.0,25.0,30166.0,33143.666666666664,39209.166666666664,7674.651640113622
2010-06-28 03:00:00,25,28526,3,28,6,0,0,29275.0,30108.0,31115.0,30178.0,29082.0,28610.0,25.0,25.0,29303.0,31328.0,39140.333333333336,7766.037418684192
2010-06-28 04:00:00,24,28946,4,28,6,0,0,28526.0,29275.0,30108.0,29958.0,29312.0,29306.0,25.0,25.0,28915.666666666668,30137.333333333332,39098.166666666664,7820.617315046365
2010-06-28 05:00:00,24,31172,5,28,6,0,0,28946.0,28526.0,29275.0,30757.0,30482.0,31134.0,24.0,25.0,29548.0,29857.0,39115.458333333336,7801.809015300816
2010-06-28 06:00:00,24,36111,6,28,6,0,0,31172.0,28946.0,28526.0,30281.0,31108.0,34953.0,24.0,25.0,32076.333333333332,30689.666666666668,39358.375,7603.008734032859
2010-06-28 07:00:00,24,49261,7,28,6,0,0,36111.0,31172.0,28946.0,31711.0,36750.0,46643.0,24.0,25.0,38848.0,33881.833333333336,40089.625,7679.102816778136
2010-06-28 08:00:00,24,59802,8,28,6,0,0,49261.0,36111.0,31172.0,34175.0,44274.0,56903.0,24.0,25.0,48391.333333333336,38969.666666666664,41157.416666666664,8552.927044949593
2010-06-28 09:00:00,24,69829,9,28,6,0,0,59802.0,49261.0,36111.0,41540.0,54184.0,66802.0,24.0,24.0,59630.666666666664,45853.5,42336.125,10365.238193586365
2010-06-28 10:00:00,27,72849,10,28,6,0,0,69829.0,59802.0,49261.0,44742.0,56957.0,69586.0,24.0,24.0,67493.33333333333,53170.666666666664,43507.25,12092.772258308014
2010-06-28 11:00:00,29,72972,11,28,6,0,0,72849.0,69829.0,59802.0,44605.0,57331.0,69748.0,27.0,25.0,71883.33333333333,60137.333333333336,44689.208333333336,13508.203732737566
2010-06-28 12:00:00,29,71170,12,28,6,0,0,72972.0,72849.0,69829.0,44914.0,54218.0,68775.0,29.0,27.0,72330.33333333333,65980.5,45783.208333333336,14550.218581890715
2010-06-28 13:00:00,30,71429,13,28,6,0,0,71170.0,72972.0,72849.0,45362.0,52815.0,69981.0,29.0,28.0,71857.0,69675.16666666667,46869.333333333336,15461.763484737836
2010-06-28 14:00:00,30,72163,14,28,6,0,0,71429.0,71170.0,72972.0,47072.0,52544.0,70679.0,30.0,29.0,71587.33333333333,71735.33333333333,47914.791666666664,16301.530864306253
2010-06-28 15:00:00,31,71985,15,28,6,0,0,72163.0,71429.0,71170.0,47191.0,52509.0,69309.0,30.0,29.0,71859.0,72094.66666666667,48947.875,17023.32757874509
2010-06-28 16:00:00,30,63347,16,28,6,0,0,71985.0,72163.0,71429.0,46025.0,51575.0,62275.0,31.0,29.0,69165.0,70511.0,49669.625,17259.583515083243
2010-06-28 17:00:00,30,54892,17,28,6,0,0,63347.0,71985.0,72163.0,45854.0,50148.0,53771.0,30.0,29.0,63408.0,67497.66666666667,50046.208333333336,17271.306662330975
2010-06-28 18:00:00,29,55348,18,28,6,0,0,54892.0,63347.0,71985.0,49712.0,52404.0,54986.0,30.0,30.0,57862.333333333336,64860.666666666664,50281.041666666664,17304.847972346295
2010-06-28 19:00:00,30,55109,19,28,6,0,0,55348.0,54892.0,63347.0,50118.0,52895.0,54824.0,29.0,30.0,55116.333333333336,62140.666666666664,50489.0,17332.770214375745
2010-06-28 20:00:00,29,52260,20,28,6,0,0,55109.0,55348.0,54892.0,47963.0,50025.0,52140.0,30.0,29.0,54239.0,58823.5,50668.041666666664,17327.735569159446
2010-06-28 21:00:00,28,42676,21,28,6,0,0,52260.0,55109.0,55348.0,39420.0,41422.0,43591.0,29.0,28.0,50015.0,53938.666666666664,50803.708333333336,17248.405366695322
2010-06-28 22:00:00,27,38211,22,28,6,0,0,42676.0,52260.0,55109.0,36090.0,38458.0,39200.0,28.0,27.0,44382.333333333336,49749.333333333336,50892.083333333336,17175.01707338359
2010-06-28 23:00:00,26,35051,23,28,6,0,0,38211.0,42676.0,52260.0,32854.0,35891.0,35536.0,27.0,27.0,38646.0,46442.5,50983.625,17080.288941687293
2010-06-29 00:00:00,26,33255,0,29,6,1,0,35051.0,38211.0,42676.0,31115.0,34111.0,33375.0,26.0,26.0,35505.666666666664,42760.333333333336,51072.791666666664,16977.331799834454
2010-06-29 01:00:00,26,31763,1,29,6,1,0,33255.0,35051.0,38211.0,30108.0,33133.0,31848.0,26.0,26.0,33356.333333333336,38869.333333333336,51141.75,16891.61964136948
2010-06-29 02:00:00,26,30759,2,29,6,1,0,31763.0,33255.0,35051.0,29275.0,31746.0,30779.0,26.0,25.0,31925.666666666668,35285.833333333336,51203.583333333336,16810.616089159408
2010-06-29 03:00:00,25,30060,3,29,6,1,0,30759.0,31763.0,33255.0,28526.0,30178.0,30190.0,26.0,25.0,30860.666666666668,33183.166666666664,51267.5,16723.333072192334
2010-06-29 04:00:00,25,30409,4,29,6,1,0,30060.0,30759.0,31763.0,28946.0,29958.0,30597.0,25.0,24.0,30409.333333333332,31882.833333333332,51328.458333333336,16640.89444967273
2010-06-29 05:00:00,25,32369,5,29,6,1,0,30409.0,30060.0,30759.0,31172.0,30757.0,32340.0,25.0,24.0,30946.0,31435.833333333332,51378.333333333336,16579.53690722316
2010-06-29 06:00:00,24,36134,6,29,6,1,0,32369.0,30409.0,30060.0,36111.0,30281.0,35275.0,25.0,24.0,32970.666666666664,31915.666666666668,51379.291666666664,16578.61669238344
2010-06-29 07:00:00,25,49884,7,29,6,1,0,36134.0,32369.0,30409.0,49261.0,31711.0,47864.0,24.0,24.0,39462.333333333336,34935.833333333336,51405.25,16575.64319494392
2010-06-29 08:00:00,24,59511,8,29,6,1,0,49884.0,36134.0,32369.0,59802.0,34175.0,56414.0,25.0,24.0,48509.666666666664,39727.833333333336,51393.125,16569.339196796052
2010-06-29 09:00:00,25,69597,9,29,6,1,0,59511.0,49884.0,36134.0,69829.0,41540.0,65147.0,24.0,24.0,59664.0,46317.333333333336,51383.458333333336,16558.179862111003
2010-06-29 10:00:00,26,73142,10,29,6,1,0,69597.0,59511.0,49884.0,72849.0,44742.0,67526.0,25.0,27.0,67416.66666666667,53439.5,51395.666666666664,16574.794178449843
2010-06-29 11:00:00,28,73519,11,29,6,1,0,73142.0,69597.0,59511.0,72972.0,44605.0,68668.0,26.0,29.0,72086.0,60297.833333333336,51418.458333333336,16606.099845693712
2010-06-29 12:00:00,30,71740,12,29,6,1,0,73519.0,73142.0,69597.0,71170.0,44914.0,68183.0,28.0,29.0,72800.33333333333,66232.16666666667,51442.208333333336,16635.95741283532
2010-06-29 13:00:00,31,67802,13,29,6,1,0,71740.0,73519.0,73142.0,71429.0,45362.0,68309.0,30.0,30.0,71020.33333333333,69218.5,51291.083333333336,16462.063938740856
2010-06-29 14:00:00,31,67760,14,29,6,1,0,67802.0,71740.0,73519.0,72163.0,47072.0,68461.0,31.0,30.0,69100.66666666667,70593.33333333333,51107.625,16242.41652296352
2010-06-29 15:00:00,31,66798,15,29,6,1,0,67760.0,67802.0,71740.0,71985.0,47191.0,67330.0,31.0,31.0,67453.33333333333,70126.83333333333,50891.5,15985.009572830468
2010-06-29 16:00:00,32,59698,16,29,6,1,0,66798.0,67760.0,67802.0,63347.0,46025.0,60808.0,31.0,30.0,64752.0,67886.16666666667,50739.458333333336,15878.386151646535
2010-06-29 17:00:00,31,52498,17,29,6,1,0,59698.0,66798.0,67760.0,54892.0,45854.0,53407.0,32.0,30.0,59664.666666666664,64382.666666666664,50639.708333333336,15858.672625190744
2010-06-29 18:00:00,31,53410,18,29,6,1,0,52498.0,59698.0,66798.0,55348.0,49712.0,53631.0,31.0,29.0,55202.0,61327.666666666664,50558.958333333336,15838.577632886554
2010-06-29 19:00:00,30,53946,19,29,6,1,0,53410.0,52498.0,59698.0,55109.0,50118.0,54353.0,31.0,30.0,53284.666666666664,59018.333333333336,50510.5,15825.825437638692
2010-06-29 20:00:00,30,51555,20,29,6,1,0,53946.0,53410.0,52498.0,52260.0,47963.0,51038.0,30.0,29.0,52970.333333333336,56317.5,50481.125,15823.090981255533
2010-06-29 21:00:00,28,41822,21,29,6,1,0,51555.0,53946.0,53410.0,42676.0,39420.0,41576.0,30.0,28.0,49107.666666666664,52154.833333333336,50445.541666666664,15842.354993413133
2010-06-29 22:00:00,27,37536,22,29,6,1,0,41822.0,51555.0,53946.0,38211.0,36090.0,37809.0,28.0,27.0,43637.666666666664,48461.166666666664,50417.416666666664,15865.601486060837
2010-06-29 23:00:00,27,34054,23,29,6,1,0,37536.0,41822.0,51555.0,35051.0,32854.0,34148.0,27.0,26.0,37804.0,45387.166666666664,50375.875,15908.831794655925
2010-06-30 00:00:00,27,32386,0,30,6,2,0,34054.0,37536.0,41822.0,33255.0,31115.0,34390.0,27.0,26.0,34658.666666666664,41883.166666666664,50339.666666666664,15950.42747871123
2010-06-30 01:00:00,26,30884,1,30,6,2,0,32386.0,34054.0,37536.0,31763.0,30108.0,30586.0,27.0,26.0,32441.333333333332,38039.5,50303.041666666664,15995.881770220958
2010-06-30 02:00:00,26,30222,2,30,6,2,0,30884.0,32386.0,34054.0,30759.0,29275.0,29675.0,26.0,26.0,31164.0,34484.0,50280.666666666664,16024.758056009028
2010-06-30 03:00:00,26,29394,3,30,6,2,0,30222.0,30884.0,32386.0,30060.0,28526.0,29101.0,26.0,25.0,30166.666666666668,32412.666666666668,50252.916666666664,16061.830300481084
2010-06-30 04:00:00,26,29691,4,30,6,2,0,29394.0,30222.0,30884.0,30409.0,28946.0,29689.0,26.0,25.0,29769.0,31105.166666666668,50223.0,16101.019327710508
2010-06-30 05:00:00,25,31497,5,30,6,2,0,29691.0,29394.0,30222.0,32369.0,31172.0,31808.0,26.0,25.0,30194.0,30679.0,50186.666666666664,16143.986651830945
2010-06-30 06:00:00,25,34324,6,30,6,2,0,31497.0,29691.0,29394.0,36134.0,36111.0,34841.0,25.0,24.0,31837.333333333332,31002.0,50111.25,16216.552553406482
2010-06-30 07:00:00,25,47086,7,30,6,2,0,34324.0,31497.0,29691.0,49884.0,49261.0,47279.0,25.0,25.0,37635.666666666664,33702.333333333336,49994.666666666664,16228.31068833427
2010-06-30 08:00:00,25,56326,8,30,6,2,0,47086.0,34324.0,31497.0,59511.0,59802.0,57140.0,25.0,24.0,45912.0,38053.0,49861.958333333336,16159.985558751616
2010-06-30 09:00:00,25,66784,9,30,6,2,0,56326.0,47086.0,34324.0,69597.0,69829.0,67029.0,25.0,25.0,56732.0,44284.666666666664,49744.75,16020.220894232476
2010-06-30 10:00:00,27,69045,10,30,6,2,0,66784.0,56326.0,47086.0,73142.0,72849.0,68918.0,25.0,26.0,64051.666666666664,50843.666666666664,49574.041666666664,15780.093311233446
2010-06-30 11:00:00,29,69865,11,30,6,2,0,69045.0,66784.0,56326.0,73519.0,72972.0,68808.0,27.0,28.0,68564.66666666667,57238.333333333336,49421.791666666664,15555.04471777899
2010-06-30 12:00:00,31,67251,12,30,6,2,0,69865.0,69045.0,66784.0,71740.0,71170.0,67413.0,29.0,30.0,68720.33333333333,62726.166666666664,49234.75,15299.907911771827
2010-06-30 13:00:00,32,66400,13,30,6,2,0,67251.0,69865.0,69045.0,67802.0,71429.0,67855.0,31.0,31.0,67838.66666666667,65945.16666666667,49176.333333333336,15228.44352909525
2010-06-30 14:00:00,33,66702,14,30,6,2,0,66400.0,67251.0,69865.0,67760.0,72163.0,66790.0,32.0,31.0,66784.33333333333,67674.5,49132.25,15173.741633235235
2010-06-30 15:00:00,28,65761,15,30,6,2,0,66702.0,66400.0,67251.0,66798.0,71985.0,64159.0,33.0,31.0,66287.66666666667,67504.0,49089.041666666664,15122.640390801307
2010-06-30 16:00:00,28,59470,16,30,6,2,0,65761.0,66702.0,66400.0,59698.0,63347.0,58481.0,28.0,32.0,63977.666666666664,65908.16666666667,49079.541666666664,15115.756159023615
2010-06-30 17:00:00,29,52684,17,30,6,2,0,59470.0,65761.0,66702.0,52498.0,54892.0,51434.0,28.0,31.0,59305.0,63044.666666666664,49087.291666666664,15117.63260589721
2010-06-30 18:00:00,29,54274,18,30,6,2,0,52684.0,59470.0,65761.0,53410.0,55348.0,52217.0,29.0,31.0,55476.0,60881.833333333336,49123.291666666664,15129.398089924405
2010-06-30 19:00:00,29,53740,19,30,6,2,0,54274.0,52684.0,59470.0,53946.0,55109.0,53123.0,29.0,30.0,53566.0,58771.833333333336,49114.708333333336,15126.60124899235
2010-06-30 20:00:00,28,50596,20,30,6,2,0,53740.0,54274.0,52684.0,51555.0,52260.0,50778.0,29.0,30.0,52870.0,56087.5,49074.75,15121.140376393942
2010-06-30 21:00:00,28,41410,21,30,6,2,0,50596.0,53740.0,54274.0,41822.0,42676.0,41340.0,28.0,28.0,48582.0,52029.0,49057.583333333336,15129.963536025183
2010-06-30 22:00:00,27,37252,22,30,6,2,0,41410.0,50596.0,53740.0,37536.0,38211.0,37067.0,28.0,27.0,43086.0,48326.0,49045.75,15139.474570889543
2010-06-30 23:00:00,27,34258,23,30,6,2,0,37252.0,41410.0,50596.0,34054.0,35051.0,33591.0,27.0,27.0,37640.0,45255.0,49054.25,15130.746302608983
2010-07-01 00:00:00,27,31977,0,1,7,3,0,34258.0,37252.0,41410.0,32386.0,33255.0,32017.0,27.0,27.0,34495.666666666664,41538.833333333336,49037.208333333336,15150.553245685936
2010-07-01 01:00:00,27,30774,1,1,7,3,0,31977.0,34258.0,37252.0,30884.0,31763.0,28214.0,27.0,26.0,32336.333333333332,37711.166666666664,49032.625,15156.29925810022
2010-07-01 02:00:00,26,29448,2,1,7,3,0,30774.0,31977.0,34258.0,30222.0,30759.0,29759.0,27.0,26.0,30733.0,34186.5,49000.375,15198.829084798452
2010-07-01 03:00:00,26,28827,3,1,7,3,0,29448.0,30774.0,31977.0,29394.0,30060.0,29142.0,26.0,26.0,29683.0,32089.333333333332,48976.75,15231.036749234245
2010-07-01 04:00:00,25,29317,4,1,7,3,0,28827.0,29448.0,30774.0,29691.0,30409.0,29412.0,26.0,26.0,29197.333333333332,30766.833333333332,48961.166666666664,15251.803655752505
2010-07-01 05:00:00,25,30972,5,1,7,3,0,29317.0,28827.0,29448.0,31497.0,32369.0,32049.0,25.0,25.0,29705.333333333332,30219.166666666668,48939.291666666664,15278.294286422766
2010-07-01 06:00:00,25,34313,6,1,7,3,0,30972.0,29317.0,28827.0,34324.0,36134.0,36407.0,25.0,25.0,31534.0,30608.5,48938.833333333336,15278.75195126906
2010-07-01 07:00:00,25,45121,7,1,7,3,0,34313.0,30972.0,29317.0,47086.0,49884.0,50383.0,25.0,25.0,36802.0,32999.666666666664,48856.958333333336,15294.369499573855
2010-07-01 08:00:00,25,54140,8,1,7,3,0,45121.0,34313.0,30972.0,56326.0,59511.0,60535.0,25.0,25.0,44524.666666666664,37115.0,48765.875,15254.411793235782
2010-07-01 09:00:00,25,64350,9,1,7,3,0,54140.0,45121.0,34313.0,66784.0,69597.0,70060.0,25.0,25.0,54537.0,43035.5,48664.458333333336,15137.05228894287
2010-07-01 10:00:00,27,66562,10,1,7,3,0,64350.0,54140.0,45121.0,69045.0,73142.0,72689.0,25.0,27.0,61684.0,49243.0,48561.0,14999.560468922804
2010-07-01 11:00:00,29,67191,11,1,7,3,0,66562.0,64350.0,54140.0,69865.0,73519.0,72751.0,27.0,29.0,66034.33333333333,55279.5,48449.583333333336,14843.554132925967
2010-07-01 12:00:00,30,64716,12,1,7,3,0,67191.0,66562.0,64350.0,67251.0,71740.0,72014.0,29.0,31.0,66156.33333333333,60346.666666666664,48343.958333333336,14712.38840149523
2010-07-01 13:00:00,31,64417,13,1,7,3,0,64716.0,67191.0,66562.0,66400.0,67802.0,72896.0,30.0,32.0,65441.333333333336,63562.666666666664,48261.333333333336,14611.800992070966
2010-07-01 14:00:00,31,63971,14,1,7,3,0,64417.0,64716.0,67191.0,66702.0,67760.0,73028.0,31.0,33.0,64368.0,65201.166666666664,48147.541666666664,14471.911961599177
2010-07-01 15:00:00,25,63005,15,1,7,3,0,63971.0,64417.0,64716.0,65761.0,66798.0,71634.0,31.0,28.0,63797.666666666664,64977.0,48032.708333333336,14336.37377132843
2010-07-01 16:00:00,25,57032,16,1,7,3,0,63005.0,63971.0,64417.0,59470.0,59698.0,63047.0,25.0,28.0,61336.0,63388.666666666664,47931.125,14260.24429119526
2010-07-01 17:00:00,25,50424,17,1,7,3,0,57032.0,63005.0,63971.0,52684.0,52498.0,54736.0,25.0,29.0,56820.333333333336,60594.166666666664,47836.958333333336,14234.933812644302
2010-07-01 18:00:00,26,51525,18,1,7,3,0,50424.0,57032.0,63005.0,54274.0,53410.0,55796.0,25.0,29.0,52993.666666666664,58395.666666666664,47722.416666666664,14191.880878245862
2010-07-01 19:00:00,26,51395,19,1,7,3,0,51525.0,50424.0,57032.0,53740.0,53946.0,55865.0,26.0,29.0,51114.666666666664,56225.333333333336,47624.708333333336,14156.678465378209
2010-07-01 20:00:00,25,49075,20,1,7,3,0,51395.0,51525.0,50424.0,50596.0,51555.0,52708.0,26.0,28.0,50665.0,53742.666666666664,47561.333333333336,14146.19923963811
2010-07-01 21:00:00,25,39421,21,1,7,3,0,49075.0,51395.0,51525.0,41410.0,41822.0,42899.0,25.0,28.0,46630.333333333336,49812.0,47478.458333333336,14189.563225128852
2010-07-01 22:00:00,25,35446,22,1,7,3,0,39421.0,49075.0,51395.0,37252.0,37536.0,39383.0,25.0,27.0,41314.0,46214.333333333336,47403.208333333336,14250.810664902036
2010-07-01 23:00:00,25,32368,23,1,7,3,0,35446.0,39421.0,49075.0,34258.0,34054.0,35944.0,25.0,27.0,35745.0,43205.0,47324.458333333336,14331.602440757591
2010-07-02 00:00:00,24,30837,0,2,7,4,0,32368.0,35446.0,39421.0,31977.0,32386.0,33674.0,25.0,27.0,32883.666666666664,39757.0,47276.958333333336,14386.465123070375
2010-07-02 01:00:00,24,29622,1,2,7,4,0,30837.0,32368.0,35446.0,30774.0,30884.0,32812.0,24.0,27.0,30942.333333333332,36128.166666666664,47228.958333333336,14445.720496062622
2010-07-02 02:00:00,24,28054,2,2,7,4,0,29622.0,30837.0,32368.0,29448.0,30222.0,31746.0,24.0,26.0,29504.333333333332,32624.666666666668,47170.875,14522.918790693844
2010-07-02 03:00:00,24,27560,3,2,7,4,0,28054.0,29622.0,30837.0,28827.0,29394.0,30751.0,24.0,26.0,28412.0,30647.833333333332,47118.083333333336,14594.624823265769
2010-07-02 04:00:00,24,28188,4,2,7,4,0,27560.0,28054.0,29622.0,29317.0,29691.0,30848.0,24.0,25.0,27934.0,29438.166666666668,47071.041666666664,14656.185922019358
2010-07-02 05:00:00,24,30224,5,2,7,4,0,28188.0,27560.0,28054.0,30972.0,31497.0,33465.0,24.0,25.0,28657.333333333332,29080.833333333332,47039.875,14692.659259444212
2010-07-02 06:00:00,24,33360,6,2,7,4,0,30224.0,28188.0,27560.0,34313.0,34324.0,37112.0,24.0,25.0,30590.666666666668,29501.333333333332,47000.166666666664,14729.791198575233
2010-07-02 07:00:00,24,44839,7,2,7,4,0,33360.0,30224.0,28188.0,45121.0,47086.0,49562.0,24.0,25.0,36141.0,32037.5,46988.416666666664,14731.467771013418
2010-07-02 08:00:00,23,54515,8,2,7,4,0,44839.0,33360.0,30224.0,54140.0,56326.0,58284.0,24.0,25.0,44238.0,36447.666666666664,47004.041666666664,14739.579568893912
2010-07-02 09:00:00,24,64546,9,2,7,4,0,54515.0,44839.0,33360.0,64350.0,66784.0,67440.0,23.0,25.0,54633.333333333336,42612.0,47012.208333333336,14749.659046845443
2010-07-02 10:00:00,25,67951,10,2,7,4,0,64546.0,54515.0,44839.0,66562.0,69045.0,69977.0,24.0,27.0,62337.333333333336,49239.166666666664,47070.083333333336,14832.198259534767
2010-07-02 11:00:00,28,67763,11,2,7,4,0,67951.0,64546.0,54515.0,67191.0,69865.0,69407.0,25.0,29.0,66753.33333333333,55495.666666666664,47093.916666666664,14866.355800106612
2010-07-02 12:00:00,29,65282,12,2,7,4,0,67763.0,67951.0,64546.0,64716.0,67251.0,66335.0,28.0,30.0,66998.66666666667,60816.0,47117.5,14895.94561996803
2010-07-02 13:00:00,30,65482,13,2,7,4,0,65282.0,67763.0,67951.0,64417.0,66400.0,66338.0,29.0,31.0,66175.66666666667,64256.5,47161.875,14951.20528313619
2010-07-02 14:00:00,31,65513,14,2,7,4,0,65482.0,65282.0,67763.0,63971.0,66702.0,68255.0,30.0,31.0,65425.666666666664,66089.5,47226.125,15029.687200055863
2010-07-02 15:00:00,31,64596,15,2,7,4,0,65513.0,65482.0,65282.0,63005.0,65761.0,66990.0,31.0,25.0,65197.0,66097.83333333333,47292.416666666664,15105.626118355292
2010-07-02 16:00:00,28,58332,16,2,7,4,0,64596.0,65513.0,65482.0,57032.0,59470.0,59592.0,31.0,25.0,62813.666666666664,64494.666666666664,47346.583333333336,15144.350546359388
2010-07-02 17:00:00,26,51896,17,2,7,4,0,58332.0,64596.0,65513.0,50424.0,52684.0,52727.0,28.0,25.0,58274.666666666664,61850.166666666664,47407.916666666664,15160.328013305514
2010-07-02 18:00:00,25,52700,18,2,7,4,0,51896.0,58332.0,64596.0,51525.0,54274.0,53489.0,26.0,26.0,54309.333333333336,59753.166666666664,47456.875,15176.090735995727
2010-07-02 19:00:00,25,51111,19,2,7,4,0,52700.0,51896.0,58332.0,51395.0,53740.0,53387.0,25.0,26.0,51902.333333333336,57358.0,47445.041666666664,15172.996939583973
2010-07-02 20:00:00,24,47747,20,2,7,4,0,51111.0,52700.0,51896.0,49075.0,50596.0,50824.0,25.0,25.0,50519.333333333336,54397.0,47389.708333333336,15169.215340342033
2010-07-02 21:00:00,24,37944,21,2,7,4,0,47747.0,51111.0,52700.0,39421.0,41410.0,41228.0,24.0,25.0,45600.666666666664,49955.0,47328.166666666664,15205.901828099459
2010-07-02 22:00:00,24,33853,22,2,7,4,0,37944.0,47747.0,51111.0,35446.0,37252.0,37234.0,24.0,25.0,39848.0,45875.166666666664,47261.791666666664,15263.391633975154
2010-07-02 23:00:00,24,31628,23,2,7,4,0,33853.0,37944.0,47747.0,32368.0,34258.0,34575.0,24.0,25.0,34475.0,42497.166666666664,47230.958333333336,15295.500121104618
2010-07-03 00:00:00,24,29972,0,3,7,5,1,31628.0,33853.0,37944.0,30837.0,31977.0,32509.0,24.0,24.0,31817.666666666668,38709.166666666664,47194.916666666664,15336.773153938331
2010-07-03 01:00:00,24,29033,1,3,7,5,1,29972.0,31628.0,33853.0,29622.0,30774.0,30956.0,24.0,24.0,30211.0,35029.5,47170.375,15366.55799996556
2010-07-03 02:00:00,24,27555,2,3,7,5,1,29033.0,29972.0,31628.0,28054.0,29448.0,29874.0,24.0,24.0,28853.333333333332,31664.166666666668,47149.583333333336,15393.861252253262
2010-07-03 03:00:00,24,26883,3,3,7,5,1,27555.0,29033.0,29972.0,27560.0,28827.0,29082.0,24.0,24.0,27823.666666666668,29820.666666666668,47121.375,15431.892027516076
2010-07-03 04:00:00,24,27256,4,3,7,5,1,26883.0,27555.0,29033.0,28188.0,29317.0,29312.0,24.0,24.0,27231.333333333332,28721.166666666668,47082.541666666664,15482.697141673936
2010-07-03 05:00:00,23,28400,5,3,7,5,1,27256.0,26883.0,27555.0,30224.0,30972.0,30482.0,24.0,24.0,27513.0,28183.166666666668,47006.541666666664,15573.260611867576
